,Primer,Taxonomic Level,Reference Status,Num Subsampled,Total Nodes,Total Edges,Positive Edges,Negative Edges,Pos/Neg,Pos/Total,Neg/Total,Avg Path Length,Modularity,Avg Degree,Heterogeneity,Clustering Coefficient
755,asv18S,Family,physeq_Intermediate,50,336,1534,1408,126,11.17460317,0.917861799,0.082138201,3.950426439,0.781600173,9.130952381,0.295675607,0.443100858
756,asv18S,Family,physeq_Intermediate,50,335,1560,1419,141,10.06382979,0.909615385,0.090384615,4.03081598,0.780061624,9.313432836,0.28575984,0.433188049
757,asv18S,Family,physeq_Intermediate,50,335,1453,1348,105,12.83809524,0.927735719,0.072264281,4.260613102,0.801627835,8.674626866,0.296132272,0.471191442
758,asv18S,Family,physeq_Intermediate,50,336,1589,1447,142,10.19014085,0.91063562,0.08936438,3.829175551,0.776717047,9.458333333,0.30564627,0.435473018
759,asv18S,Family,physeq_Intermediate,50,335,1542,1431,111,12.89189189,0.928015564,0.071984436,4.336169452,0.804582248,9.205970149,0.296142875,0.522246135
760,asv18S,Family,physeq_Intermediate,50,333,1433,1333,100,13.33,0.930216329,0.069783671,4.432341981,0.800607108,8.606606607,0.286667555,0.487873717
761,asv18S,Family,physeq_Intermediate,50,332,1456,1355,101,13.41584158,0.930631868,0.069368132,4.501637972,0.794403614,8.771084337,0.292342875,0.4815489
762,asv18S,Family,physeq_Intermediate,50,336,1422,1327,95,13.96842105,0.933192686,0.066807314,4.428678038,0.810308205,8.464285714,0.29061001,0.491542289
763,asv18S,Family,physeq_Intermediate,50,336,1652,1524,128,11.90625,0.92251816,0.07748184,3.925906183,0.769844153,9.833333333,0.279999385,0.479437298
764,asv18S,Family,physeq_Intermediate,50,335,1547,1414,133,10.63157895,0.914027149,0.085972851,3.961337027,0.780207422,9.235820896,0.28043094,0.472253763
765,asv18S,Family,physeq_Intermediate,50,334,1419,1330,89,14.94382022,0.937279774,0.062720226,4.471399543,0.796132902,8.497005988,0.280883636,0.515356949
766,asv18S,Family,physeq_Intermediate,50,336,1468,1356,112,12.10714286,0.923705722,0.076294278,4.274822317,0.800493256,8.738095238,0.285356863,0.487770415
767,asv18S,Family,physeq_Intermediate,50,336,1433,1335,98,13.62244898,0.931612003,0.068387997,4.453624733,0.804211528,8.529761905,0.269143613,0.48911164
768,asv18S,Family,physeq_Intermediate,50,335,1556,1427,129,11.0620155,0.917095116,0.082904884,3.880168022,0.771528963,9.289552239,0.291005095,0.436120261
769,asv18S,Family,physeq_Intermediate,50,336,1424,1316,108,12.18518519,0.924157303,0.075842697,4.230259417,0.800943221,8.476190476,0.274627275,0.49258601
770,asv18S,Family,physeq_Intermediate,50,336,1634,1492,142,10.50704225,0.913096695,0.086903305,3.916826581,0.774946083,9.726190476,0.285336169,0.446251183
771,asv18S,Family,physeq_Intermediate,50,334,1184,1104,80,13.8,0.932432432,0.067567568,4.890309471,0.821745384,7.089820359,0.252678341,0.398260518
772,asv18S,Family,physeq_Intermediate,50,334,1451,1356,95,14.27368421,0.934527912,0.065472088,4.340795886,0.790593688,8.688622754,0.306577898,0.456342014
773,asv18S,Family,physeq_Intermediate,50,336,1757,1576,181,8.70718232,0.896983495,0.103016505,3.605401564,0.755939447,10.45833333,0.305576467,0.44854043
774,asv18S,Family,physeq_Intermediate,50,335,1467,1374,93,14.77419355,0.936605317,0.063394683,4.351166324,0.798231975,8.758208955,0.291038572,0.502956914
775,asv18S,Family,physeq_Intermediate,50,334,1460,1344,116,11.5862069,0.920547945,0.079452055,4.205103307,0.80525695,8.74251497,0.291453733,0.485125742
776,asv18S,Family,physeq_Intermediate,50,336,1540,1409,131,10.75572519,0.914935065,0.085064935,3.918230277,0.779897681,9.166666667,0.285330669,0.436489768
777,asv18S,Family,physeq_Intermediate,50,334,1411,1315,96,13.69791667,0.931963147,0.068036853,4.235546924,0.795791166,8.449101796,0.280952468,0.498570748
778,asv18S,Family,physeq_Intermediate,50,334,1589,1480,109,13.57798165,0.931403398,0.068596602,4.274136412,0.793498264,9.51497006,0.286231628,0.47526631
779,asv18S,Family,physeq_Intermediate,50,333,1469,1370,99,13.83838384,0.932607216,0.067392784,4.390318029,0.795629635,8.822822823,0.286658213,0.476123107
780,asv18S,Family,physeq_Intermediate,50,334,1519,1433,86,16.6627907,0.943383805,0.056616195,4.535955117,0.797565892,9.095808383,0.28091844,0.525060817
781,asv18S,Family,physeq_Intermediate,50,194,504,504,0,Inf,1,0,5.118163403,0.769780587,5.195876289,0.207816435,0.255455517
782,asv18S,Family,physeq_Intermediate,50,336,1594,1455,139,10.4676259,0.912797992,0.087202008,3.921428571,0.771165209,9.488095238,0.285330576,0.453887924
783,asv18S,Family,physeq_Intermediate,50,333,1481,1375,106,12.97169811,0.928426739,0.071573261,4.325482109,0.801419457,8.894894895,0.275914239,0.481270068
784,asv18S,Family,physeq_Intermediate,50,331,1192,1113,79,14.08860759,0.933724832,0.066275168,4.982074522,0.810327809,7.202416918,0.247751917,0.391108412
785,asv18S,Family,physeq_Intermediate,50,334,1474,1395,79,17.65822785,0.946404342,0.053595658,4.413353473,0.791782881,8.826347305,0.280961336,0.474324234
786,asv18S,Family,physeq_Intermediate,50,336,1603,1480,123,12.03252033,0.923268871,0.076731129,3.916435679,0.777662312,9.541666667,0.28000841,0.486998165
787,asv18S,Family,physeq_Intermediate,50,330,1504,1414,90,15.71111111,0.940159574,0.059840426,4.247747997,0.803520429,9.115151515,0.282614937,0.462528585
788,asv18S,Family,physeq_Intermediate,50,336,1485,1389,96,14.46875,0.935353535,0.064646465,4.308170898,0.794359029,8.839285714,0.269134323,0.503333644
789,asv18S,Family,physeq_Intermediate,50,335,1612,1489,123,12.10569106,0.92369727,0.07630273,3.97157923,0.764038581,9.623880597,0.301131714,0.461010205
790,asv18S,Family,physeq_Intermediate,50,334,1383,1285,98,13.1122449,0.929139552,0.070860448,4.254482027,0.796391234,8.281437126,0.291454476,0.463948958
791,asv18S,Family,physeq_Intermediate,50,335,1420,1325,95,13.94736842,0.933098592,0.066901408,4.367736169,0.807196449,8.47761194,0.27508057,0.489356225
792,asv18S,Family,physeq_Intermediate,50,335,1642,1494,148,10.09459459,0.909866017,0.090133983,3.867602109,0.770834751,9.802985075,0.285746221,0.41637648
793,asv18S,Family,physeq_Intermediate,50,335,1397,1294,103,12.5631068,0.92627058,0.07372942,4.360479042,0.805598463,8.340298507,0.263875543,0.498430493
794,asv18S,Family,physeq_Intermediate,50,333,1477,1369,108,12.67592593,0.926878808,0.073121192,4.283765693,0.804950317,8.870870871,0.291888487,0.539116906
795,asv18S,Family,physeq_Intermediate,50,335,1630,1506,124,12.14516129,0.92392638,0.07607362,3.94723389,0.777836212,9.731343284,0.296115142,0.410613884
796,asv18S,Family,physeq_Intermediate,50,336,1829,1653,176,9.392045455,0.903772553,0.096227447,3.59424307,0.751403228,10.88690476,0.279977629,0.447146042
797,asv18S,Family,physeq_Intermediate,50,335,1425,1330,95,14,0.933333333,0.066666667,4.463437304,0.804526167,8.507462687,0.301189731,0.502924571
798,asv18S,Family,physeq_Intermediate,50,333,1483,1384,99,13.97979798,0.933243425,0.066756575,4.208582076,0.798545112,8.906906907,0.275862931,0.501682056
799,asv18S,Family,physeq_Intermediate,50,333,1489,1400,89,15.73033708,0.940228341,0.059771659,4.275444119,0.792409161,8.942942943,0.264691234,0.427764768
800,asv18S,Family,physeq_Intermediate,50,334,1611,1483,128,11.5859375,0.920546245,0.079453755,3.822067577,0.766418208,9.646706587,0.306557139,0.459394783
801,asv18S,Family,physeq_Intermediate,50,334,1597,1492,105,14.20952381,0.934251722,0.065748278,4.197299096,0.786669241,9.562874251,0.280892699,0.516039653
802,asv18S,Family,physeq_Intermediate,50,335,1549,1434,115,12.46956522,0.925758554,0.074241446,4.155795871,0.794017347,9.247761194,0.290953811,0.458829589
803,asv18S,Family,physeq_Intermediate,50,335,1420,1318,102,12.92156863,0.928169014,0.071830986,4.375869157,0.797298902,8.47761194,0.285800787,0.489644269
804,asv18S,Family,physeq_Intermediate,50,335,1424,1316,108,12.18518519,0.924157303,0.075842697,4.283421217,0.802424465,8.501492537,0.269531858,0.490610329
805,asv18S,Family,physeq_Intermediate,50,334,1430,1334,96,13.89583333,0.932867133,0.067132867,4.364945784,0.805511857,8.562874251,0.269937824,0.48548124
806,asv18S,Family,physeq_Intermediate,50,335,1362,1247,115,10.84347826,0.915565345,0.084434655,4.363017249,0.807386124,8.131343284,0.269557946,0.514398507
807,asv18S,Family,physeq_Intermediate,50,198,519,519,0,Inf,1,0,2.235171696,0.766680486,5.242424242,0.206015121,0.243314962
808,asv18S,Family,physeq_Intermediate,50,334,1512,1386,126,11,0.916666667,0.083333333,3.974429519,0.782110222,9.053892216,0.296569749,0.470834153
809,asv18S,Family,physeq_Stressed,All Samples,336,2114,1937,177,10.94350282,0.916272469,0.083727531,3.522974414,0.714417906,12.58333333,0.305573246,0.40035461
810,asv18S,Family,physeq_Stressed,50,336,2604,2371,233,10.17596567,0.910522273,0.089477727,3.126350391,0.677576044,15.5,0.290472042,0.373957321
811,asv18S,Family,physeq_Stressed,50,333,1960,1833,127,14.43307087,0.935204082,0.064795918,3.978020189,0.72541655,11.77177177,0.281382584,0.340597194
812,asv18S,Family,physeq_Stressed,50,336,2509,2310,199,11.6080402,0.920685532,0.079314468,3.298454158,0.682465719,14.93452381,0.305700222,0.342999635
813,asv18S,Family,physeq_Stressed,50,336,2027,1896,131,14.47328244,0.935372472,0.064627528,3.893869936,0.711195034,12.06547619,0.26915814,0.334438084
814,asv18S,Family,physeq_Stressed,50,336,2376,2186,190,11.50526316,0.92003367,0.07996633,3.38169865,0.692963874,14.14285714,0.300670465,0.366504854
815,asv18S,Family,physeq_Stressed,50,336,2161,1983,178,11.14044944,0.917630727,0.082369273,3.507000711,0.719142874,12.86309524,0.305639047,0.358249187
816,asv18S,Family,physeq_Stressed,50,336,2292,2020,272,7.426470588,0.881326353,0.118673647,3.525817342,0.717793408,13.64285714,0.300641181,0.384065044
817,asv18S,Family,physeq_Stressed,50,336,2263,2082,181,11.50276243,0.920017676,0.079982324,3.596943852,0.705844715,13.4702381,0.280072619,0.340638486
818,asv18S,Family,physeq_Stressed,50,336,1959,1818,141,12.89361702,0.928024502,0.071975498,3.741133618,0.739141474,11.66071429,0.280087719,0.349733381
819,asv18S,Family,physeq_Stressed,50,336,2347,2123,224,9.477678571,0.904559012,0.095440988,3.34372779,0.719447333,13.9702381,0.320003246,0.369436368
820,asv18S,Family,physeq_Stressed,50,336,2002,1881,121,15.54545455,0.93956044,0.06043956,3.99466951,0.717031532,11.91666667,0.274681122,0.34084335
821,asv18S,Family,physeq_Stressed,50,334,2172,2032,140,14.51428571,0.935543278,0.064456722,3.724676773,0.686713666,13.00598802,0.270047959,0.313227898
822,asv18S,Family,physeq_Stressed,50,336,2397,2187,210,10.41428571,0.912390488,0.087609512,3.346055437,0.701808686,14.26785714,0.280034912,0.36535276
823,asv18S,Family,physeq_Stressed,50,336,2448,2245,203,11.0591133,0.917075163,0.082924837,3.358404407,0.699126586,14.57142857,0.285317337,0.382471562
824,asv18S,Family,physeq_Stressed,50,336,2459,2263,196,11.54591837,0.920292802,0.079707198,3.368212509,0.708072249,14.63690476,0.295662292,0.387077951
825,asv18S,Family,physeq_Stressed,50,336,2231,2016,215,9.376744186,0.903630659,0.096369341,3.480525942,0.724823154,13.2797619,0.280005085,0.396145985
826,asv18S,Family,physeq_Stressed,50,336,2229,2040,189,10.79365079,0.915208614,0.084791386,3.57887349,0.722144127,13.26785714,0.295656984,0.377385789
827,asv18S,Family,physeq_Stressed,50,336,2206,2049,157,13.05095541,0.928830462,0.071169538,3.600764037,0.721978824,13.13095238,0.279926037,0.392207739
828,asv18S,Family,physeq_Stressed,50,335,2091,1906,185,10.3027027,0.911525586,0.088474414,3.578317991,0.723931913,12.48358209,0.296141969,0.377753368
829,asv18S,Family,physeq_Stressed,50,335,1972,1830,142,12.88732394,0.927991886,0.072008114,3.797385621,0.737124667,11.77313433,0.285802007,0.351043197
830,asv18S,Family,physeq_Stressed,50,336,2110,1934,176,10.98863636,0.916587678,0.083412322,3.517537313,0.722403765,12.55952381,0.27998675,0.371111955
831,asv18S,Family,physeq_Stressed,50,335,1998,1842,156,11.80769231,0.921921922,0.078078078,3.732007836,0.72936659,11.92835821,0.285814497,0.350271314
832,asv18S,Family,physeq_Stressed,50,336,2299,2101,198,10.61111111,0.913875598,0.086124402,3.434737029,0.707458272,13.68452381,0.295679475,0.372840775
833,asv18S,Family,physeq_Stressed,50,336,2661,2426,235,10.32340426,0.911687336,0.088312664,3.180632552,0.681214818,15.83928571,0.295613257,0.36755187
834,asv18S,Family,physeq_Stressed,50,336,2201,2042,159,12.8427673,0.927760109,0.072239891,3.614410092,0.713352746,13.10119048,0.280067206,0.347980884
835,asv18S,Family,physeq_Stressed,50,336,2120,1968,152,12.94736842,0.928301887,0.071698113,3.577309879,0.726004501,12.61904762,0.285339991,0.364756328
836,asv18S,Family,physeq_Stressed,50,336,2276,2100,176,11.93181818,0.922671353,0.077328647,3.496375267,0.708833066,13.54761905,0.295712849,0.340539221
837,asv18S,Family,physeq_Stressed,50,336,2360,2127,233,9.128755365,0.901271186,0.098728814,3.373187633,0.709021381,14.04761905,0.305615287,0.370151322
838,asv18S,Family,physeq_Stressed,50,336,2394,2219,175,12.68,0.926900585,0.073099415,3.405579247,0.696275845,14.25,0.310520174,0.348570258
839,asv18S,Family,physeq_Stressed,50,336,2112,1945,167,11.64670659,0.92092803,0.07907197,3.703820185,0.731854465,12.57142857,0.251783406,0.370599176
840,asv18S,Family,physeq_Stressed,50,336,2212,2035,177,11.49717514,0.919981917,0.080018083,3.576012793,0.716856931,13.16666667,0.280057518,0.356113166
841,asv18S,Family,physeq_Stressed,50,335,2013,1885,128,14.7265625,0.936413313,0.063586687,3.890070605,0.725098595,12.01791045,0.280526726,0.332486731
842,asv18S,Family,physeq_Stressed,50,336,2040,1873,167,11.21556886,0.918137255,0.081862745,3.622921109,0.733921206,12.14285714,0.2746265,0.380457307
843,asv18S,Family,physeq_Stressed,50,336,2682,2418,264,9.159090909,0.901565996,0.098434004,3.135696517,0.673302781,15.96428571,0.310468344,0.367657806
844,asv18S,Family,physeq_Stressed,50,336,2505,2269,236,9.61440678,0.905788423,0.094211577,3.222850036,0.693413318,14.91071429,0.290508395,0.386491089
845,asv18S,Family,physeq_Stressed,50,336,2337,2105,232,9.073275862,0.900727428,0.099272572,3.375,0.707552322,13.91071429,0.290517459,0.375328187
846,asv18S,Family,physeq_Stressed,50,336,2254,2080,174,11.95402299,0.922803904,0.077196096,3.514339019,0.705142452,13.41666667,0.285346143,0.344450181
847,asv18S,Family,physeq_Stressed,50,336,2230,2043,187,10.92513369,0.916143498,0.083856502,3.548436389,0.720509595,13.27380952,0.285349499,0.351551644
848,asv18S,Family,physeq_Stressed,50,336,2167,2012,155,12.98064516,0.928472543,0.071527457,3.574004975,0.715324457,12.89880952,0.300694527,0.360511682
849,asv18S,Family,physeq_Stressed,50,336,2112,1943,169,11.49704142,0.919981061,0.080018939,3.506254442,0.728913124,12.57142857,0.295678845,0.369436604
850,asv18S,Family,physeq_Stressed,50,336,2460,2204,256,8.609375,0.895934959,0.104065041,3.406609808,0.704842181,14.64285714,0.285347915,0.381611073
851,asv18S,Family,physeq_Stressed,50,336,1961,1810,151,11.98675497,0.92299847,0.07700153,3.891915423,0.747409543,11.67261905,0.285386784,0.384919538
852,asv18S,Family,physeq_Stressed,50,334,2119,2004,115,17.42608696,0.945729118,0.054270882,3.772077467,0.721276649,12.68862275,0.296631838,0.354220366
853,asv18S,Family,physeq_Stressed,50,336,2014,1866,148,12.60810811,0.926514399,0.073485601,3.833422175,0.728604192,11.98809524,0.269177905,0.339604953
854,asv18S,Family,physeq_Stressed,50,336,2033,1871,162,11.54938272,0.920314806,0.079685194,3.656209055,0.731973691,12.10119048,0.274586592,0.379618415
855,asv18S,Family,physeq_Stressed,50,336,2341,2140,201,10.64676617,0.914139257,0.085860743,3.309701493,0.708580141,13.93452381,0.305634609,0.367913397
856,asv18S,Family,physeq_Stressed,50,336,2517,2301,216,10.65277778,0.914183552,0.085816448,3.326474769,0.695254951,14.98214286,0.295666161,0.373966535
857,asv18S,Family,physeq_Stressed,50,336,2614,2352,262,8.977099237,0.899770467,0.100229533,3.170131485,0.686932496,15.55952381,0.295632242,0.369884764
858,asv18S,Family,physeq_Stressed,50,336,2457,2239,218,10.2706422,0.911273911,0.088726089,3.293887704,0.686519756,14.625,0.30559962,0.358433452
859,asv18S,Family,physeq_Stressed,50,336,2146,1997,149,13.40268456,0.9305685,0.0694315,3.551350391,0.721058478,12.77380952,0.290536686,0.362017358
860,asv18S,Family,physeq_Stressed,50,336,2297,2119,178,11.90449438,0.922507619,0.077492381,3.472636816,0.688761519,13.67261905,0.290609736,0.338153692
861,asv18S,Family,physeq_Stressed,50,336,2258,2091,167,12.52095808,0.926040744,0.073959256,3.4797086,0.706494107,13.44047619,0.300725575,0.347246262
862,asv18S,Family,physeq_Stressed,50,336,2163,2045,118,17.33050847,0.94544614,0.05455386,3.767519545,0.7079304,12.875,0.280146973,0.345742334
863,asv18S,Family,physeq_Stressed,50,336,2158,1988,170,11.69411765,0.921223355,0.078776645,3.541275764,0.712679812,12.8452381,0.285368422,0.358774582
864,asv18S,Family,physeq_Stressed,50,336,2455,2237,218,10.26146789,0.911201629,0.088798371,3.363859275,0.688353811,14.61309524,0.280056948,0.354087696
865,asv18S,Family,physeq_Stressed,50,336,2205,2020,185,10.91891892,0.916099773,0.083900227,3.496730633,0.720256628,13.125,0.285337847,0.356535984
866,asv18S,Family,physeq_Stressed,50,336,2185,2008,177,11.34463277,0.918993135,0.081006865,3.640156361,0.714227744,13.00595238,0.285357423,0.381009817
867,asv18S,Family,physeq_Stressed,50,336,2219,2065,154,13.40909091,0.930599369,0.069400631,3.462988628,0.70296376,13.20833333,0.295698186,0.345845826
868,asv18S,Family,physeq_Stressed,50,335,2397,2245,152,14.76973684,0.936587401,0.063412599,3.482455984,0.679569723,14.31044776,0.296151757,0.324654926
869,asv18S,Family,physeq_Stressed,50,335,2038,1908,130,14.67692308,0.936211973,0.063788027,3.877075699,0.721003863,12.16716418,0.263954154,0.335627905
870,asv18S,Family,physeq_Stressed,50,336,2508,2310,198,11.66666667,0.921052632,0.078947368,3.287988628,0.687125798,14.92857143,0.310374601,0.364762841
871,asv18S,Family,physeq_Stressed,50,336,2180,2007,173,11.60115607,0.920642202,0.079357798,3.569047619,0.720766393,12.97619048,0.269096565,0.353668339
872,asv18S,Family,physeq_Stressed,50,336,2122,1945,177,10.98870056,0.916588124,0.083411876,3.534399431,0.732227526,12.63095238,0.280019904,0.371105872
873,asv18S,Family,physeq_Stressed,50,336,2150,1987,163,12.19018405,0.924186047,0.075813953,3.419029851,0.716888782,12.79761905,0.290569551,0.357516575
874,asv18S,Family,physeq_Stressed,50,334,1922,1811,111,16.31531532,0.942247659,0.057752341,4.084536007,0.726015641,11.50898204,0.270017772,0.348097002
875,asv18S,Family,physeq_Stressed,50,336,2128,1940,188,10.31914894,0.911654135,0.088345865,3.582480455,0.722246609,12.66666667,0.280062647,0.363436478
876,asv18S,Family,physeq_Stressed,50,336,2703,2442,261,9.356321839,0.903440622,0.096559378,3.107835821,0.685917993,16.08928571,0.305511697,0.371747686
